Date,ANZ.AX,CBA.AX,NAB.AX,WBC.AX,^AXJO
2022-11-14,19.8719539642334,92.88719177246094,25.684919357299805,19.259761810302734,7146.2998046875
2022-11-15,19.839204788208008,94.1068344116211,25.693344116210938,19.348590850830078,7141.60009765625
2022-11-16,19.781890869140625,92.42761993408203,25.541664123535156,19.251686096191406,7122.2001953125
2022-11-17,19.904705047607422,93.36444091796875,25.78604507446289,19.251686096191406,7135.7001953125
2022-11-18,20.06027603149414,93.52352905273438,25.83660125732422,19.600208282470703,7151.7998046875
2022-11-21,20.273162841796875,94.19522094726562,25.9798583984375,19.890644073486328,7139.2998046875
2022-11-22,20.19947052001953,95.00830078125,26.09783172607422,19.86574935913086,7181.2998046875
2022-11-23,20.24859619140625,95.51207733154297,26.375917434692383,19.981922149658203,7247.39990234375
2022-11-24,20.183094024658203,95.45905303955078,26.31692886352539,19.807661056518555,7241.7998046875
2022-11-25,20.322288513183594,96.51075744628906,26.536027908325195,19.90723991394043,7259.5
2022-11-28,20.24040985107422,95.87443542480469,26.620296478271484,19.716379165649414,7229.10009765625
2022-11-29,20.395980834960938,95.52974700927734,26.70456314086914,19.774471282958984,7253.2998046875
2022-11-30,20.256784439086914,95.32646942138672,26.578161239624023,19.724679946899414,7284.2001953125
2022-12-01,20.42873191833496,95.82140350341797,26.696136474609375,19.849149703979492,7354.39990234375
2022-12-02,20.183094024658203,94.52222442626953,26.443330764770508,19.716379165649414,7301.5
2022-12-05,20.117591857910156,94.51338195800781,26.342208862304688,19.68318748474121,7325.60009765625
2022-12-06,19.96202278137207,94.07147979736328,26.148395538330078,19.70808219909668,7291.2998046875
2022-12-07,19.675447463989258,93.28490447998047,25.828174591064453,19.5587158203125,7229.39990234375
2022-12-08,19.3151798248291,93.10814666748047,25.381553649902344,19.326370239257812,7175.5
2022-12-09,19.356121063232422,92.78114318847656,25.440542221069336,19.450841903686523,7213.2001953125
2022-12-12,19.274240493774414,93.14349365234375,25.440542221069336,19.384456634521484,7180.7998046875
2022-12-13,19.732763290405273,94.07147979736328,25.946151733398438,19.633399963378906,7203.2998046875
2022-12-14,19.65907096862793,94.4957046508789,25.878734588623047,19.5587158203125,7251.2998046875
2022-12-15,19.569002151489258,94.3896484375,25.946151733398438,19.500629425048828,7204.7998046875
2022-12-16,19.339746475219727,93.66494750976562,25.61750602722168,19.334667205810547,7148.7001953125
2022-12-19,19.421621322631836,93.35560607910156,25.499528884887695,19.293176651000977,7133.89990234375
2022-12-20,19.478939056396484,93.09046936035156,25.516386032104492,19.318071365356445,7024.2998046875
2022-12-21,19.740947723388672,92.56018829345703,25.499528884887695,19.5421199798584,7115.10009765625
2022-12-22,19.65907096862793,93.3467788696289,25.7186279296875,19.5421199798584,7152.5
2022-12-23,19.70819664001465,92.63973236083984,25.60065269470215,19.500629425048828,7107.7001953125
2022-12-28,19.397058486938477,91.11959838867188,25.465822219848633,19.49233055114746,7086.39990234375
2022-12-29,19.323368072509766,90.21812438964844,25.2130184173584,19.309772491455078,7020.10009765625
2022-12-30,19.372493743896484,90.6777114868164,25.330989837646484,19.376157760620117,7038.7001953125
2023-01-03,18.84028434753418,89.30780792236328,24.791677474975586,18.86167335510254,6946.2001953125
2023-01-04,19.347930908203125,91.15494537353516,25.02762794494629,19.450841903686523,7059.2001953125
2023-01-05,19.339746475219727,91.31404113769531,25.22987174987793,19.47573471069336,7063.60009765625
2023-01-06,19.38068389892578,91.1903076171875,25.078189849853516,19.417648315429688,7109.60009765625
2023-01-09,19.421621322631836,91.31404113769531,25.280433654785156,19.39275550842285,7151.2998046875
2023-01-10,19.421621322631836,91.31404113769531,25.22144317626953,19.425947189331055,7131.0
2023-01-11,19.65907096862793,91.49962615966797,25.330989837646484,19.334667205810547,7195.2998046875
2023-01-12,19.855581283569336,92.95790100097656,25.954578399658203,19.500629425048828,7280.39990234375
2023-01-13,20.052087783813477,94.12451171875,26.375917434692383,19.716379165649414,7328.10009765625
2023-01-16,20.37960433959961,94.875732421875,26.67085838317871,19.85744857788086,7388.2001953125
2023-01-17,20.395980834960938,94.95528411865234,26.687711715698242,19.85744857788086,7386.2998046875
2023-01-18,20.297727584838867,95.14087677001953,26.687711715698242,19.766170501708984,7393.39990234375
2023-01-19,20.37141227722168,96.10421752929688,26.721418380737305,19.874046325683594,7435.2998046875
2023-01-20,20.264972686767578,96.03351593017578,26.628721237182617,19.915538787841797,7452.2001953125
2023-01-23,20.4041690826416,95.98932647705078,26.55288314819336,19.824256896972656,7457.2998046875
2023-01-24,20.15852928161621,95.49440002441406,26.409624099731445,19.625102996826172,7490.39990234375
2023-01-25,20.14215850830078,96.18376159667969,26.527599334716797,19.641698837280273,7468.2998046875
2023-01-27,20.453296661376953,97.0852279663086,26.788833618164062,19.85744857788086,7493.7998046875
2023-01-30,20.494234085083008,97.00569152832031,26.822538375854492,19.70808219909668,7481.7001953125
2023-01-31,20.54336166381836,97.27082824707031,26.788833618164062,19.68318748474121,7476.7001953125
2023-02-01,20.698930740356445,97.35037231445312,26.738269805908203,19.58361053466797,7501.7001953125
2023-02-02,20.600675582885742,96.97919464111328,26.54445457458496,19.500629425048828,7511.60009765625
2023-02-03,21.083759307861328,98.23417663574219,26.881526947021484,19.849149703979492,7558.10009765625
2023-02-06,20.944568634033203,97.88065338134766,26.86467170715332,19.791067123413086,7539.0
2023-02-07,21.01007080078125,97.48295593261719,26.738269805908203,19.691486358642578,7504.10009765625
2023-02-08,21.11651039123535,97.50061798095703,27.016357421875,19.83255386352539,7530.10009765625
2023-02-09,21.222951889038086,97.40341186523438,26.923660278320312,19.83255386352539,7490.2998046875
2023-02-10,21.051010131835938,97.17362213134766,26.696136474609375,19.782766342163086,7433.7001953125
2023-02-13,21.042821884155273,96.59915161132812,26.443330764770508,19.666593551635742,7417.7998046875
2023-02-14,21.083759307861328,96.55496215820312,26.637149810791016,19.799365997314453,7430.89990234375
2023-02-15,20.28953742980957,91.0312271118164,25.541664123535156,18.94465446472168,7352.2001953125
2023-02-16,20.4041690826416,89.70552062988281,25.7101993560791,18.886568069458008,7410.2998046875
2023-02-17,20.19947052001953,89.23711395263672,25.154029846191406,18.90316390991211,7346.7998046875
2023-02-20,20.256784439086914,90.35070037841797,25.533235549926758,19.09402084350586,7351.5
2023-02-21,20.15852928161621,89.72318267822266,25.36469841003418,18.952953338623047,7336.2998046875
2023-02-22,20.412353515625,89.52464294433594,25.330989837646484,18.977848052978516,7314.5
2023-02-23,20.273162841796875,90.15638732910156,25.078189849853516,18.803585052490234,7285.39990234375
2023-02-24,20.297727584838867,91.34764099121094,25.154029846191406,18.8118839263916,7307.0
2023-02-27,20.330476760864258,91.50105285644531,25.272005081176758,18.86167335510254,7224.7998046875
2023-02-28,20.183094024658203,90.86933135986328,25.280433654785156,18.69571304321289,7258.39990234375
2023-03-01,19.95383644104004,89.3892822265625,24.75796890258789,18.313997268676758,7251.60009765625
2023-03-02,19.413433074951172,87.60240173339844,24.294496536254883,17.957176208496094,7255.39990234375
2023-03-03,19.528066635131836,88.21607208251953,24.56415367126465,18.031858444213867,7283.60009765625
2023-03-06,19.814638137817383,88.9831771850586,24.842239379882812,18.33059310913086,7328.60009765625
2023-03-07,20.06027603149414,89.25392150878906,25.036052703857422,18.562942504882812,7364.7001953125
2023-03-08,19.921079635620117,88.81170654296875,24.816959381103516,18.34718894958496,7307.7998046875
2023-03-09,20.052087783813477,89.09146881103516,25.18773651123047,18.571239471435547,7311.10009765625
2023-03-10,19.528066635131836,86.19454956054688,24.43775177001953,18.081647872924805,7144.7001953125
2023-03-13,19.15142250061035,85.84259033203125,24.050119400024414,17.83270263671875,7108.7998046875
2023-03-14,18.864849090576172,85.98698425292969,23.679338455200195,17.766319274902344,7008.89990234375
2023-03-15,19.06954574584961,86.09528350830078,23.856300354003906,17.96547508239746,7068.89990234375
2023-03-16,18.60283660888672,86.00504302978516,23.44338607788086,17.58376121520996,6965.5
2023-03-17,18.67652702331543,87.04286193847656,23.831024169921875,17.62525177001953,6994.7998046875
2023-03-20,18.414512634277344,86.70895385742188,23.477094650268555,17.52567481994629,6898.5
2023-03-21,18.627399444580078,87.10602569580078,23.603498458862305,17.77461814880371,6955.39990234375
2023-03-22,18.709278106689453,87.66557312011719,23.637205123901367,17.782917022705078,7015.60009765625
2023-03-23,18.635587692260742,87.56629943847656,23.28327751159668,17.699932098388672,6968.60009765625
2023-03-24,18.43907928466797,86.49236297607422,22.904069900512695,17.592060089111328,6955.2001953125
2023-03-27,18.373577117919922,85.7974624633789,23.09788703918457,17.616952896118164,6962.0
2023-03-28,18.53733253479004,86.6908950805664,23.308557510375977,17.86589813232422,7034.10009765625
2023-03-29,18.553709030151367,86.943603515625,22.78609848022461,17.73312759399414,7050.2998046875
2023-03-30,18.72565269470215,88.21607208251953,23.31698226928711,17.998668670654297,7122.2998046875
2023-03-31,18.774778366088867,88.73048400878906,23.359119415283203,17.973773956298828,7177.7998046875
2023-04-03,19.01222801208496,89.58782196044922,23.519229888916016,18.164630889892578,7223.0
2023-04-04,19.053171157836914,89.32611083984375,23.654056549072266,18.08994483947754,7236.0
2023-04-05,19.077733993530273,89.39830780029297,23.6287784576416,18.073348999023438,7237.2001953125
2023-04-06,18.987667083740234,89.35318756103516,23.493947982788086,18.065052032470703,7219.0
2023-04-11,19.290616989135742,90.03003692626953,23.805740356445312,18.380380630493164,7309.89990234375
2023-04-12,19.331558227539062,89.5517349243164,23.687767028808594,18.355487823486328,7343.89990234375
2023-04-13,19.462562561035156,88.6402359008789,23.704620361328125,18.33059310913086,7324.10009765625
2023-04-14,19.634504318237305,89.44343566894531,23.982702255249023,18.463363647460938,7361.60009765625
2023-04-17,19.82282829284668,90.0119857788086,24.15966796875,18.47165870666504,7381.5
2023-04-18,19.814638137817383,89.70514678955078,24.235506057739258,18.488256454467773,7360.2001953125
2023-04-19,19.765512466430664,89.6780776977539,24.109106063842773,18.446765899658203,7365.5
2023-04-20,20.027524948120117,91.076904296875,24.522022247314453,18.72890281677246,7362.2001953125
2023-04-21,19.921079635620117,90.06613159179688,24.243934631347656,18.49655532836914,7330.39990234375
2023-04-24,19.831016540527344,90.34590148925781,24.260787963867188,18.463363647460938,7322.0
2023-04-26,19.82282829284668,90.1473617553711,24.30292320251465,18.51314926147461,7316.2998046875
2023-04-27,19.74913787841797,89.43440246582031,24.210227966308594,18.47165870666504,7292.7001953125
2023-04-28,19.93745994567871,89.6690444946289,24.30292320251465,18.64592170715332,7309.2001953125
2023-05-01,20.07665252685547,90.64370727539062,24.59786033630371,18.720605850219727,7334.60009765625
2023-05-02,19.99477195739746,90.33686828613281,24.513591766357422,18.712305068969727,7267.39990234375
2023-05-03,19.675447463989258,88.70339965820312,24.058544158935547,18.3886775970459,7197.39990234375
2023-05-04,19.208738327026367,86.42018127441406,22.51643943786621,17.633548736572266,7193.10009765625
2023-05-05,19.48712730407715,86.75407409667969,22.39846420288086,17.71653175354004,7220.0
2023-05-08,19.511690139770508,87.64752197265625,22.836658477783203,18.0401554107666,7276.5
2023-05-09,19.650882720947266,87.8460693359375,23.055753707885742,18.065052032470703,7264.10009765625
2023-05-10,19.740947723388672,88.30632019042969,22.82111358642578,18.00696563720703,7255.7001953125
2023-05-11,19.904705047607422,88.75755310058594,22.916706085205078,18.118436813354492,7251.89990234375
2023-05-12,20.06027603149414,89.30806732177734,22.951467514038086,18.084136962890625,7256.7001953125
2023-05-15,19.924789428710938,88.89291381835938,22.994918823242188,18.118436813354492,7267.10009765625
2023-05-16,19.933258056640625,88.0716781616211,22.994918823242188,18.118436813354492,7234.7001953125
2023-05-17,19.96712875366211,87.66557312011719,22.760278701782227,17.93836784362793,7199.2001953125
2023-05-18,20.01793670654297,88.44169616699219,22.942777633666992,17.97266387939453,7236.7998046875
2023-05-19,20.297374725341797,90.06613159179688,23.290395736694336,18.20418357849121,7279.5
2023-05-22,20.144956588745117,89.25392150878906,23.09051513671875,18.058412551879883,7263.2998046875
2023-05-23,20.297374725341797,89.74124908447266,23.17742156982422,18.229907989501953,7259.89990234375
2023-05-24,20.288904190063477,90.18345642089844,23.12527847290039,18.20418357849121,7213.7998046875
2023-05-25,19.772369384765625,88.18900299072266,22.62992286682129,17.912643432617188,7138.2001953125
2023-05-26,19.87398338317871,88.58609771728516,22.795040130615234,17.93836784362793,7154.7998046875
2023-05-29,20.102615356445312,89.85856628417969,23.09051513671875,18.144161224365234,7217.39990234375
2023-05-30,19.823177337646484,89.50659942626953,23.04706382751465,18.101287841796875,7209.2998046875
2023-05-31,19.408254623413086,87.3406753540039,22.5690860748291,17.732572555541992,7091.2998046875
2023-06-01,19.247365951538086,87.35872650146484,22.62992286682129,17.66397476196289,7110.7998046875
2023-06-02,19.281234741210938,87.45801544189453,22.412660598754883,17.61252784729004,7145.10009765625
2023-06-05,19.577611923217773,87.9904556274414,22.638612747192383,17.80974769592285,7216.2998046875
2023-06-06,19.255830764770508,87.14215087890625,22.3865909576416,17.44103240966797,7129.60009765625
2023-06-07,19.247365951538086,86.35700225830078,21.98682975769043,17.175214767456055,7118.0
2023-06-08,19.205026626586914,86.5374984741211,21.865161895751953,17.312410354614258,7099.7001953125
2023-06-09,19.348979949951172,86.45626068115234,21.899925231933594,17.363861083984375,7122.5
2023-06-13,19.416719436645508,87.10602569580078,21.91730308532715,17.4067325592041,7138.89990234375
2023-06-14,19.408254623413086,87.87313842773438,22.169330596923828,17.629676818847656,7161.7001953125
2023-06-15,19.586078643798828,88.43267059326172,22.290996551513672,17.66397476196289,7175.2998046875
2023-06-16,19.713096618652344,89.66001892089844,22.464805603027344,17.929792404174805,7251.2001953125
2023-06-19,20.00100326538086,90.7068862915039,22.647302627563477,18.13558578491211,7294.89990234375
2023-06-20,20.153423309326172,91.7086181640625,23.029682159423828,18.37567710876465,7357.7998046875
2023-06-21,20.051807403564453,91.76276397705078,23.055753707885742,18.19561004638672,7314.89990234375
2023-06-22,19.730031967163086,90.31881713867188,22.72551727294922,18.04126739501953,7195.5
2023-06-23,19.323575973510742,88.9019546508789,22.403972625732422,17.7925968170166,7099.2001953125
2023-06-26,19.281234741210938,88.3785171508789,22.221471786499023,17.732572555541992,7078.7001953125
2023-06-27,19.577611923217773,88.82975006103516,22.377899169921875,18.015539169311523,7118.2001953125
2023-06-28,19.840112686157227,89.83148193359375,22.812421798706055,18.34995460510254,7196.5
2023-06-29,20.07720947265625,90.30979919433594,22.89932632446289,18.367103576660156,7194.89990234375
2023-06-30,20.07720947265625,90.49028778076172,22.916706085205078,18.298505783081055,7203.2998046875
2023-07-03,20.24656867980957,91.0949478149414,22.93408966064453,18.37567710876465,7246.10009765625
2023-07-04,20.483667373657227,92.30425262451172,23.220874786376953,18.590049743652344,7279.0
2023-07-05,20.314311981201172,91.85301208496094,23.04706382751465,18.452852249145508,7253.2001953125
2023-07-06,19.924789428710938,90.63468933105469,22.56039810180664,18.13558578491211,7163.39990234375
2023-07-07,19.713096618652344,89.10049438476562,22.299686431884766,17.878341674804688,7042.2998046875
2023-07-10,19.6961612701416,88.91097259521484,22.282304763793945,17.869768142700195,7004.0
2023-07-11,20.153423309326172,89.90370178222656,22.751588821411133,18.152732849121094,7108.89990234375
2023-07-12,20.3397159576416,89.47953033447266,22.960159301757812,18.187034606933594,7135.7001953125
2023-07-13,20.627620697021484,90.80615997314453,23.07313346862793,18.40140151977539,7246.89990234375
2023-07-14,20.695362091064453,91.4468994140625,23.394681930541992,18.40140151977539,7303.10009765625
2023-07-17,20.780044555664062,91.93423461914062,23.568490982055664,18.37567710876465,7298.5
2023-07-18,21.12722396850586,92.56597137451172,24.046463012695312,18.52145004272461,7283.7998046875
2023-07-19,21.559078216552734,94.4430923461914,24.31587028503418,18.91588592529297,7323.7001953125
2023-07-20,21.4659366607666,94.98458099365234,24.28110694885254,18.967336654663086,7325.0
2023-07-21,21.30504608154297,94.35285186767578,24.24634552001953,18.847288131713867,7313.89990234375
2023-07-24,21.271175384521484,94.24456024169922,24.063844680786133,18.830137252807617,7306.39990234375
2023-07-25,21.220367431640625,94.03697967529297,23.994321823120117,18.63292121887207,7339.7001953125
2023-07-26,21.559078216552734,94.75896453857422,24.368013381958008,18.941612243652344,7402.0
2023-07-27,21.83005142211914,96.13973236083984,24.741701126098633,19.1645565032959,7455.89990234375
2023-07-28,21.813114166259766,95.21018981933594,24.66348648071289,19.10453224182129,7403.60009765625
2023-07-31,21.80464744567871,95.39971160888672,24.6982479095459,19.155981063842773,7410.39990234375
2023-08-01,21.914730072021484,95.52604675292969,24.837295532226562,19.233152389526367,7450.7001953125
2023-08-02,21.4659366607666,93.36915588378906,24.42884635925293,18.847288131713867,7354.60009765625
2023-08-03,21.389724731445312,92.46669006347656,24.272418975830078,18.778690338134766,7311.7001953125
